Date,AAPL,MSFT,NVDA,JPM
2024-12-30,250.38296508789062,419.0604553222656,137.28494262695312,231.07757568359375
2024-12-31,248.6157989501953,415.77569580078125,134.0897216796875,231.4541473388672
2025-01-02,242.09312438964844,412.89532470703125,138.10372924804688,231.73416137695312
2025-01-03,241.6066436767578,417.6005859375,144.25454711914062,234.90118408203125
2025-01-06,243.23484802246094,422.0394592285156,149.2071533203125,233.75595092773438
2025-01-07,240.46493530273438,416.6338806152344,139.93099975585938,236.0076141357422
2025-01-08,240.95138549804688,418.79412841796875,139.90106201171875,235.96878051757812
2025-01-10,235.14356994628906,413.2603454589844,135.70733642578125,232.8048095703125
2025-01-13,232.71121215820312,411.5242004394531,133.03131103515625,237.01698303222656
2025-01-14,231.5992889404297,410.02484130859375,131.5634765625,240.1809539794922
2025-01-15,236.15623474121094,420.5203857421875,136.03683471679688,244.917236328125
2025-01-16,226.61544799804688,418.8138427734375,133.3708038330078,246.78067016601562
2025-01-17,228.32305908203125,423.2033996582031,137.504638671875,251.52664184570312
2025-01-21,221.0359344482422,422.68060302734375,140.61997985839844,255.28268432617188
2025-01-22,222.2173614501953,440.1402587890625,146.8507080078125,255.0982666015625
2025-01-23,222.048583984375,440.6433410644531,147.00045776367188,258.1166687011719
2025-01-24,221.17491149902344,438.029296875,142.4073028564453,257.039306640625
2025-01-27,228.2039337158203,428.6583251953125,118.24339294433594,258.0196228027344
2025-01-28,236.54339599609375,441.1266784667969,128.79763793945312,259.2716064453125
2025-01-29,237.63548278808594,436.32281494140625,123.5155258178711,258.7280578613281
2025-01-30,235.8782196044922,409.3541259765625,124.464111328125,260.3294677734375
2025-01-31,234.2996826171875,409.42315673828125,119.89093780517578,259.4268798828125
2025-02-03,226.36724853515625,405.33941650390625,116.48603057861328,258.9513244628906
2025-02-04,231.1227569580078,406.7696838378906,118.47306060791016,260.04803466796875
2025-02-05,230.79510498046875,407.6772155761719,124.64384460449219,262.46466064453125
2025-02-06,231.53970336914062,410.1728210449219,128.4880828857422,268.744140625
2025-02-07,225.989990234375,404.185302734375,129.64634704589844,267.6764831542969
2025-02-10,226.25833129882812,406.6216735839844,133.3708038330078,263.0567626953125
2025-02-11,231.1979522705078,405.8523254394531,132.6019744873047,266.8904113769531
2025-02-12,235.42196655273438,403.48492431640625,130.94444274902344,267.33685302734375
2025-02-13,240.05349731445312,404.9645690917969,135.08824157714844,268.18121337890625
2025-02-14,243.10472106933594,402.8831481933594,138.6429443359375,268.4432373046875
2025-02-18,242.97552490234375,404.0767822265625,139.19212341308594,271.70428466796875
2025-02-19,243.37306213378906,409.1370849609375,139.02236938476562,271.0249328613281
